time,memb_voltage
22.76,-63.10014581245666
22.77,-63.07710320329221
22.78,-63.05409820467101
22.79,-63.03113103851357
22.8,-63.00820187762615
22.81,-62.98531085050103
22.82,-62.96245806892804
22.830000000000002,-62.93964360859132
22.84,-62.91686751352856
22.85,-62.89412980444401
22.86,-62.87143047604948
22.87,-62.84876950154134
22.88,-62.826146831044554
22.89,-62.80356239280468
22.900000000000002,-62.78101607837909
22.91,-62.75850777624461
22.92,-62.736037350663224
22.93,-62.71360465073447
22.94,-62.69120950688433
22.95,-62.6688517333337
22.96,-62.64653109699908
22.97,-62.624247381812665
22.98,-62.6020003441262
22.990000000000002,-62.57978974220233
23.0,-62.55761534280558
23.01,-62.535476871432394
23.02,-62.51337406003971
23.03,-62.49130657150722
23.04,-62.46927409161261
23.05,-62.44727630192104
23.06,-62.42531286423717
23.07,-62.40338346006792
23.080000000000002,-62.38148772687538
23.09,-62.35962530554755
23.1,-62.337795830795216
23.11,-62.31599893161966
23.12,-62.29423422928038
23.13,-62.27250134076356
23.14,-62.2507998493268
23.150000000000002,-62.229129351185286
23.16,-62.207489434303604
23.17,-62.185879680082344
23.18,-62.16429968180648
23.19,-62.14274900085148
23.2,-62.12122720289656
23.21,-62.099733848614825
23.22,-62.07826846872795
23.23,-62.05683059681736
23.240000000000002,-62.03541977277029
23.25,-62.014035520943246
23.26,-61.99267736672726
23.27,-61.971344917146965
23.28,-61.95003766903811
23.29,-61.92875515909435
23.3,-61.90749692555704
23.31,-61.8862624525261
23.32,-61.865051221657865
23.330000000000002,-61.84386276554234
23.34,-61.822696584732505
23.35,-61.80155217394549
23.36,-61.780428973433494
23.37,-61.75932647212672
23.38,-61.73824412972152
23.39,-61.71718139606051
23.400000000000002,-61.69613778841387
23.41,-61.6751128623552
23.42,-61.654106051826474
23.43,-61.63311684921935
23.44,-61.61214475244479
23.45,-61.59118910098142
23.46,-61.57024940093733
23.47,-61.54932511103584
23.48,-61.52841567618981
23.490000000000002,-61.50752052905626
23.5,-61.48663908704497
23.51,-61.46577077503207
23.52,-61.444915002834044
23.53,-61.42407117098378
23.54,-61.40323881597929
23.55,-61.38241735111098
23.56,-61.36160619766083
23.57,-61.34080479957152
23.580000000000002,-61.32001256953962
23.59,-61.2992288272721
23.6,-61.27845303377768
23.61,-61.25768458893136
23.62,-61.236922886651534
23.63,-61.21616728774097
23.64,-61.19541716070358
23.650000000000002,-61.17467187047202
23.66,-61.15393076522204
23.67,-61.133193213923036
23.68,-61.11245874306537
23.69,-61.09172665810091
23.7,-61.07099635094008
23.71,-61.05026721917459
23.72,-61.029538529482956
23.73,-61.00880958890309
23.740000000000002,-60.98807977745071
23.75,-60.96734841758711
23.76,-60.94661482471895
23.77,-60.92587834989262
23.78,-60.905138277542946
23.79,-60.884393903587664
23.8,-60.86364451456344
23.81,-60.84288944690963
23.82,-60.822128036850074
23.830000000000002,-60.801359555967316
23.84,-60.780583305674234
23.85,-60.75979858679693
23.86,-60.739004570451165
23.87,-60.71820057122227
23.88,-60.69738584343019
23.89,-60.67655963284067
23.900000000000002,-60.655721173579664
23.91,-60.634869688460974
23.92,-60.61400439463883
23.93,-60.59312449656283
23.94,-60.57222918749138
23.95,-60.55131771029521
23.96,-60.53038923721575
23.97,-60.50944294880077
23.98,-60.488478020947085
23.990000000000002,-60.467493596749016
24.0,-60.44648879259631
24.01,-60.425462787478075
24.02,-60.40441471911728
24.03,-60.383343717353625
24.04,-60.36224890414358
24.05,-60.34112939356031
24.060000000000002,-60.31998416368818
24.07,-60.298812285245035
24.080000000000002,-60.27761287542799
24.09,-60.256384990259875
24.1,-60.235127675711084
24.11,-60.213839967699656
24.12,-60.192520892091196
24.13,-60.171169279435404
24.14,-60.14978420830901
24.150000000000002,-60.128364659368046
24.16,-60.10690959288567
24.17,-60.08541795705407
24.18,-60.06388868798454
24.19,-60.0423206797973
24.2,-60.02071272025636
24.21,-59.999063753837575
24.22,-59.97737264034085
24.23,-59.955638224702696
24.240000000000002,-59.93385933699629
24.25,-59.91203465246528
24.26,-59.89016293198575
24.27,-59.868242971393734
24.28,-59.84627350069523
24.29,-59.82425323116801
24.3,-59.802180845228314
24.310000000000002,-59.78005492937987
24.32,-59.75787417027474
24.330000000000002,-59.73563718718656
24.34,-59.71334257894441
24.35,-59.69098892393275
24.36,-59.66857472154802
24.37,-59.64609847229222
24.38,-59.62355870514642
24.39,-59.60095389635996
24.400000000000002,-59.57828249978165
24.41,-59.55554293959922
24.42,-59.53273271701011
24.43,-59.50985147831907
24.44,-59.4868966842657
24.45,-59.46386682509635
24.46,-59.44076002614285
24.47,-59.417574554059094
24.48,-59.394308416508046
24.490000000000002,-59.37095978471786
24.5,-59.34752666253669
24.51,-59.324007085798065
24.52,-59.30039901236172
24.53,-59.2767003079566
24.54,-59.252908886587655
24.55,-59.22902261817523
24.560000000000002,-59.20503923567806
24.57,-59.180956430871184
24.580000000000002,-59.156771847412294
24.59,-59.132483108626914
24.6,-59.10808776843539
24.61,-59.08358329177534
24.62,-59.0589670967507
24.63,-59.03423654242067
24.64,-59.00938893201253
24.650000000000002,-58.98442147651004
24.66,-58.959331308890384
24.67,-58.934115535586756
24.68,-58.908771126771406
24.69,-58.883294952123954
24.7,-58.857683903620924
24.71,-58.83193476287666
24.72,-58.806044151909155
24.73,-58.78000861243763
24.740000000000002,-58.75382469857391
24.75,-58.72748884228797
24.76,-58.70099720832365
24.77,-58.674345888915816
24.78,-58.64753099181848
24.79,-58.62054845510769
24.8,-58.59339409931485
24.810000000000002,-58.566063660893604
24.82,-58.538552727708684
24.830000000000002,-58.51085651603423
24.84,-58.482970408554735
24.85,-58.454889563506555
24.86,-58.42660894817652
24.87,-58.398123451265235
24.88,-58.36942781844945
24.89,-58.34051636145124
24.900000000000002,-58.31138329308171
24.91,-58.28202282076784
24.92,-58.25242888480334
24.93,-58.22259523617069
24.94,-58.1925154842852
24.95,-58.16218299188745
24.96,-58.131590471689606
24.97,-58.10073081012545
24.98,-58.06959648531785
24.990000000000002,-58.038179711382966
25.0,-58.00647248911182
25.01,-57.974466733609844
25.02,-57.94215398188977
25.03,-57.90952536326004
25.04,-57.87657148564493
25.05,-57.84328297996198
25.060000000000002,-57.80964934746212
25.07,-57.77566015542433
25.080000000000002,-57.74130457746361
25.09,-57.70657155709641
25.1,-57.67144946767802
25.11,-57.635926428384224
25.12,-57.599990181082845
25.13,-57.56362785240025
25.14,-57.52682429834955
25.150000000000002,-57.48956606049513
25.16,-57.45183822297492
25.17,-57.41362515785734
25.18,-57.37491065735822
25.19,-57.33567788678147
25.2,-57.2959091402038
25.21,-57.25558589334181
25.22,-57.214688793197936
25.23,-57.173197583517094
25.240000000000002,-57.13109105897393
25.25,-57.08834700722226
25.26,-57.04494209981472
25.27,-57.00085207350492
25.28,-56.956051116494706
25.29,-56.91051260759691
25.3,-56.864207986109314
25.310000000000002,-56.81710789889906
25.32,-56.769180747086985
25.330000000000002,-56.720394041975304
25.34,-56.67071294178907
25.35,-56.620101075227
25.36,-56.56851963369938
25.37,-56.515928100222915
25.38,-56.46228356128995
25.39,-56.40754081617628
25.400000000000002,-56.351652063248544
25.41,-56.294566236072335
25.42,-56.23622963228161
25.43,-56.17658482002084
25.44,-56.11557155622052
25.45,-56.0531257416078
25.46,-55.98917940477993
25.47,-55.923659321876855
25.48,-55.85648865547883
25.490000000000002,-55.787584796012965
25.5,-55.7168596854534
25.51,-55.64421961628437
25.52,-55.569564049707665
25.53,-55.4927857843339
25.54,-55.41376988117515
25.55,-55.332392973745385
25.560000000000002,-55.24852262278136
25.57,-55.162017078777126
25.580000000000002,-55.07272326494517
25.59,-54.98047583046049
25.6,-54.88509712072084
25.61,-54.786395625045
25.62,-54.68416460050941
25.63,-54.57817662710389
25.64,-54.46819055608496
25.650000000000002,-54.35394051684467
25.66,-54.23513893088013
25.67,-54.111472236632316
25.68,-53.98259844880809
25.69,-53.84814408113474
25.7,-53.70770068850033
25.71,-53.56081932412112
25.72,-53.40700796914881
25.73,-53.245726001890844
25.740000000000002,-53.07637517828069
25.75,-52.898296281137
25.76,-52.710761773622266
25.77,-52.51296231859703
25.78,-52.30399900370885
25.79,-52.08287296777572
25.8,-51.848469695714364
25.810000000000002,-51.599541428003555
25.82,-51.334691590588804
25.830000000000002,-51.052352479859685
25.84,-50.75075978318617
25.85,-50.42792474082177
25.86,-50.08159965798187
25.87,-49.70923936354206
25.88,-49.30795746984783
25.89,-48.87447367329842
25.900000000000002,-48.40505575523618
25.91,-47.89544908336052
25.92,-47.340802893317125
25.93,-46.73558229293865
25.94,-46.073475424664245
25.95,-45.34729283833647
25.96,-44.54886600706635
25.97,-43.66894556049675
25.98,-42.697128491709385
25.990000000000002,-41.62181086259338
26.0,-40.43020953308594
26.01,-39.10849167472323
26.02,-37.642068203333004
26.03,-36.01611905489991
26.04,-34.216449255824855
26.05,-32.23076613314831
26.060000000000002,-30.05045317852571
26.07,-27.672854410685975
26.080000000000002,-25.103945257782048
26.09,-22.361012129401157
26.1,-19.47469097963634
26.11,-16.489464956965147
26.12,-13.461838527947105
26.13,-10.45592311962756
26.14,-7.537097915321174
26.150000000000002,-4.765208526245827
26.16,-2.1889870819123316
26.17,0.15714373538349719
26.18,2.253620136164322
26.19,4.094179871161143
26.2,5.683106027785985
26.21,7.032135505380256
26.22,8.157628113948022
26.23,9.078289924911436
26.240000000000002,9.813516077090387
26.25,10.382286791402349
26.26,10.80250334621034
26.27,11.090639473252667
26.28,11.261609548396066
26.29,11.328763466203888
26.3,11.3039649664594
26.310000000000002,11.197709524136705
26.32,11.01926022327006
26.330000000000002,10.776781046100306
26.34,10.477466781030948
26.35,10.127662865243796
26.36,9.732970560239727
26.37,9.298342412028422
26.38,8.828165379136943
26.39,8.326330344280292
26.400000000000002,7.796297036469871
26.41,7.241147570129147
26.42,6.663632670446253
26.43,6.066212722785371
26.44,5.451092661876167
26.45,4.820252706099313
26.46,4.175474784226001
26.47,3.5183653188189177
26.48,2.8503757382971293
26.490000000000002,2.1728199054376107
26.5,1.4868894018938716
26.51,0.7936671766201124
26.52,0.09413937147662717
26.53,-0.6107942457992347
26.54,-1.320311087121326
26.55,-2.033657574229632
26.560000000000002,-2.7501419464487875
26.57,-3.4691279122213095
26.580000000000002,-4.190028968979498
26.59,-4.9123034012959605
26.6,-5.635449818220967
26.61,-6.359003220569963
26.62,-7.082531406778884
26.63,-7.8056318639697775
26.64,-8.527929083558405
26.650000000000002,-9.249071677525757
26.66,-9.968730857401004
26.67,-10.686597870504162
26.68,-11.402382571042557
26.69,-12.11581183578613
26.7,-12.826628284216072
26.71,-13.534589189151625
26.72,-14.239465286538236
26.73,-14.941040036118814
26.740000000000002,-15.63910907223017
26.75,-16.33347960913389
26.76,-17.023969943426525
26.77,-17.710409228882945
26.78,-18.392636985984122
26.79,-19.070503306649417
26.8,-19.7438688937327
26.810000000000002,-20.41260511837605
26.82,-21.0765938042593
26.830000000000002,-21.7357271174009
26.84,-22.389909352551083
26.85,-23.039056068440832
26.86,-23.683094380097216
26.87,-24.321963763070844
26.88,-24.955616664279624
26.89,-25.584018122218264
26.900000000000002,-26.207146973212414
26.91,-26.824995917334686
26.92,-27.437572034140263
26.93,-28.044897111510426
26.94,-28.647008000742964
26.95,-29.24395688576147
26.96,-29.83581164323578
26.97,-30.422655428075313
26.98,-31.004587949673247
26.990000000000002,-31.581725345151238
27.0,-32.154199010006
27.01,-32.72215656616153
27.02,-33.285761972339735
27.03,-33.845194691349356
27.04,-34.400649685860344
27.05,-34.95233763717183
27.060000000000002,-35.500483359685774
27.07,-36.04532680118042
27.080000000000002,-36.587122271463805
27.09,-37.12613549444481
27.1,-37.66264551108571
27.11,-38.19694583446373
27.12,-38.729337330797314
27.13,-39.26013191833732
27.14,-39.78965040255349
27.150000000000002,-40.31822077210433
27.16,-40.8461766133901
27.17,-41.37385619732887
27.18,-41.90159830204304
27.19,-42.4297390239447
27.2,-42.95861877438368
27.21,-43.48856291567071
27.22,-44.019890943135344
27.23,-44.552907667079694
27.240000000000002,-45.087899549940765
27.25,-45.62512871553549
27.26,-46.16482659327668
27.27,-46.70718935658713
27.28,-47.2523672544157
27.29,-47.80045900702303
27.3,-48.3515022410538
27.310000000000002,-48.90546453743641
27.32,-49.462230947317394
27.330000000000002,-50.02159764739847
27.34,-50.58325618546305
27.35,-51.14678826768449
27.36,-51.711651990928935
27.37,-52.27717293132893
27.38,-52.842545232159516
27.39,-53.406812609424634
27.400000000000002,-53.96888046708068
27.41,-54.52751157211821
27.42,-55.08133559712281
27.43,-55.6288620815879
27.44,-56.16849804802784
27.45,-56.69857294268212
27.46,-57.21736725598606
27.47,-57.7231504645563
27.48,-58.214217215487146
27.490000000000002,-58.68892980014095
27.5,-59.1457595869435
27.51,-59.58332577595845
27.52,-60.00043172533868
27.53,-60.39609590049322
27.54,-60.76957304683155
27.55,-61.1203681718335
27.560000000000002,-61.44824018160644
27.57,-61.75319795110867
27.580000000000002,-62.0354850203078
27.59,-62.2955609564822
27.6,-62.53407466068651
27.61,-62.75183430765341
27.62,-62.94977735140077
27.63,-63.128937038518146
27.64,-63.29041383433226
27.650000000000002,-63.43534613063085
27.66,-63.56488664175736
27.67,-63.68018029160453
27.68,-63.782347270606564
27.69,-63.872468874922916
27.7,-63.95157732794112
27.71,-64.02064817154469
27.72,-64.0805958226059
27.73,-64.13227119573139
27.740000000000002,-64.17646094165968
27.75,-64.21388845289128
27.76,-64.24521582450383
27.77,-64.2710465276542
27.78,-64.29192869685464
27.79,-64.30835852490966
27.8,-64.32078465345836
27.810000000000002,-64.32961079484889
27.82,-64.3352017058881
27.830000000000002,-64.33788257533965
27.84,-64.33794894350203
27.85,-64.33566277594056
27.86,-64.33125947864308
27.87,-64.32495159851133
27.88,-64.31692771671734
27.89,-64.30735772440028
27.900000000000002,-64.29639359236498
27.91,-64.28417180552842
27.92,-64.27081310396966
27.93,-64.25642825918074
27.94,-64.24111786391903
27.95,-64.22496332500265
27.96,-64.20805034323791
27.97,-64.19044813869999
27.98,-64.17222106778848
27.990000000000002,-64.1534271832751
28.0,-64.1341187300733
28.01,-64.11434283010345
28.02,-64.0941421043215
28.03,-64.07355523078725
28.04,-64.05261722230152
28.05,-64.03135980851957
28.060000000000002,-64.00981188924517
28.07,-63.9879995909045
28.080000000000002,-63.96594699747139
28.09,-63.94367538865215
28.1,-63.92120538509167
28.11,-63.89855498142403
28.12,-63.87574051385943
28.13,-63.85277701803577
28.14,-63.82967878725345
28.150000000000002,-63.80645858000209
28.16,-63.783128164407316
28.17,-63.75969847305923
28.18,-63.73617945577869
28.19,-63.71258026215515
28.2,-63.688909392319204
28.21,-63.66517471995366
28.22,-63.64138351319124
28.23,-63.61754251534431
28.240000000000002,-63.59365788760175
28.25,-63.56973552683153
28.26,-63.545780652610134
28.27,-63.52179820262588
28.28,-63.49779314165644
28.29,-63.47376942414018
28.3,-63.44973102510611
28.310000000000002,-63.42568183190456
28.32,-63.401625233418976
28.330000000000002,-63.377564445073595
28.34,-63.35350244271747
28.35,-63.32944203802299
28.36,-63.30538582129466
28.37,-63.2813362042393
28.38,-63.257295448738795
28.39,-63.233265668849285
28.400000000000002,-63.20924879190477
28.41,-63.18524662701903
28.42,-63.16126089388271
28.43,-63.13729315952285
28.44,-63.11334484493855
28.45,-63.08941733446167
28.46,-63.06551187201989
28.47,-63.04162960789685
28.48,-63.01777160349882
28.490000000000002,-62.99393883857344
28.5,-62.97013224530337
28.51,-62.94635267411844
28.52,-62.92260088770915
28.53,-62.89887756391294
28.54,-62.875183343779156
28.55,-62.851518814376234
28.560000000000002,-62.82788449467855
28.57,-62.804280857090504
28.580000000000002,-62.780708327700715
28.59,-62.75716728020997
28.6,-62.73365802129409
28.61,-62.71018084575238
28.62,-62.68673599936755
28.63,-62.663323687581055
28.64,-62.63994408670746
28.650000000000002,-62.61659734106806
28.66,-62.593283532746185
28.67,-62.57000273815734
28.68,-62.54675499976439
28.69,-62.523540328057635
28.7,-62.50035870771324
28.71,-62.477210099777494
28.72,-62.45409443039318
28.73,-62.43101159261396
28.740000000000002,-62.40796146953199
28.75,-62.38494392202301
28.76,-62.36195881257144
28.77,-62.3390059634061
28.78,-62.31608518779788
28.79,-62.29319624224853
28.8,-62.27033891316785
28.810000000000002,-62.247512956703325
28.82,-62.224718109413416
28.830000000000002,-62.20195408703817
28.84,-62.17922060220861
28.85,-62.15651735012594
28.86,-62.1338439986835
28.87,-62.1112002086398
28.88,-62.088585630648275
28.89,-62.06599990168985
28.900000000000002,-62.04344268816065
28.91,-62.02091360612621
28.92,-61.998412280085574
28.93,-61.97593829826891
28.94,-61.95349119608237
28.95,-61.93107056123315
28.96,-61.90867594063155
28.97,-61.88630697916342
28.98,-61.86396327488216
28.990000000000002,-61.841644397463355
29.0,-61.81934993081126
29.01,-61.79707911099144
29.02,-61.774831504683036
29.03,-61.75260652234598
29.04,-61.73040385766539
29.05,-61.70822359334368
29.060000000000002,-61.68606443588334
29.07,-61.66392610785444
29.080000000000002,-61.641808075020506
29.09,-61.6197098339267
29.1,-61.597630857544104
29.11,-61.57557060561232
29.12,-61.55352853314547
29.13,-61.531504092703116
29.14,-61.509496730870985
29.150000000000002,-61.4875058884213
29.16,-61.46553100084967
29.17,-61.443571498275
29.18,-61.42162680152726
29.19,-61.399696329871105
29.2,-61.37777949610108
29.21,-61.355875707202166
29.22,-61.33398436313504
29.23,-61.31210485969007
29.240000000000002,-61.29023658668715
29.25,-61.26837892820753
29.26,-61.246531272449715
29.27,-61.22469299239692
29.28,-61.20286345792767
29.29,-61.181042034328584
29.3,-61.15922807772201
29.310000000000002,-61.1374209428898
29.32,-61.11561997840644
29.330000000000002,-61.093824527206756
29.34,-61.0720339190205
29.35,-61.050247487285745
29.36,-61.02846455762562
29.37,-61.00668444951802
29.38,-60.984906476866016
29.39,-60.96312996223709
29.400000000000002,-60.941354209005254
29.41,-60.91957851550036
29.42,-60.89780217737376
29.43,-60.87602448510842
29.44,-60.854244656789504
29.45,-60.83246195167056
29.46,-60.81067564510214
29.47,-60.78888498437899
29.48,-60.76708920934274
29.490000000000002,-60.74528763211508
29.5,-60.72347953116479
29.51,-60.701664114327585
29.52,-60.67984062383196
29.53,-60.65800829775591
29.54,-60.636166247763036
29.55,-60.61431355863143
29.560000000000002,-60.59244949072998
29.57,-60.57057320403526
29.580000000000002,-60.548683847996664
29.59,-60.52678061804671
29.6,-60.50486275454669
29.61,-60.48292934516867
29.62,-60.46097953440211
29.63,-60.43901246010361
29.64,-60.41702723083747
29.650000000000002,-60.39502289466623
29.66,-60.37299859153816
29.67,-60.350953411707515
29.68,-60.32888643656228
29.69,-60.30679671826452
29.7,-60.28468318861116
29.71,-60.26254494175987
29.72,-60.240380992329484
29.73,-60.21819034271704
29.740000000000002,-60.19597198635932
29.75,-60.17372496428985
29.76,-60.151448222938306
29.77,-60.12914072907994
29.78,-60.10680143870632
29.79,-60.08442929702535
29.8,-60.06202303551093
29.810000000000002,-60.039581628934286
29.82,-60.01710395407289
29.830000000000002,-59.99458886653147
29.84,-59.97203520653902
29.85,-59.94944186295347
29.86,-59.92680764080971
29.87,-59.90413134174375
29.88,-59.88141176131592
29.89,-59.858647681391844
29.900000000000002,-59.835837630999144
29.91,-59.81298027780543
29.92,-59.79007431474288
29.93,-59.76711835607764
29.94,-59.74411121463493
29.95,-59.72105160939532
29.96,-59.697938105229696
29.97,-59.67476933596459
29.98,-59.6515437784444
29.990000000000002,-59.628259827893764
30.0,-59.60491602422078
30.01,-59.581510786597136
30.02,-59.55804240408773
30.03,-59.53450923598573
30.04,-59.51090956331192
30.05,-59.48724202691635
30.060000000000002,-59.4635049868068
30.07,-59.439696765140376
30.080000000000002,-59.41581554423654
30.09,-59.39185931624108
30.1,-59.36782635933171
30.11,-59.34371478590862
30.12,-59.319522659674845
30.13,-59.29524801236976
30.14,-59.2708888317648
30.150000000000002,-59.246443083812984
30.16,-59.22190867888121
30.17,-59.197283483254346
30.18,-59.17256532747072
30.19,-59.14775200177796
30.2,-59.12284108793323
30.21,-59.09783033623258
30.22,-59.07271737929294
30.23,-59.04749980344127
30.240000000000002,-59.022175109896686
30.25,-58.996740591011296
30.26,-58.97119371403205
30.27,-58.945531808150484
30.28,-58.91975209508895
30.29,-58.8938515761178
30.3,-58.8678274293642
30.310000000000002,-58.84167667747825
30.32,-58.81539625304498
30.330000000000002,-58.788982963844774
30.34,-58.762433638116974
30.35,-58.73574499944277
30.36,-58.70891365410927
30.37,-58.68193604870855
30.38,-58.654808699850314
30.39,-58.62752798943132
30.400000000000002,-58.60009007802458
30.41,-58.572490773536266
30.42,-58.54472614129393
30.43,-58.51679203129231
30.44,-58.48868442415686
30.45,-58.46039893657999
30.46,-58.431931178825984
30.47,-58.40327613572376
30.48,-58.3744291477466
30.490000000000002,-58.345385299968854
30.5,-58.316139490507766
30.51,-58.28668649489829
30.52,-58.25702096079242
30.53,-58.227137249848084
30.54,-58.1970295072086
30.55,-58.16669188581422
30.560000000000002,-58.136118238130585
30.57,-58.10530207490912
30.580000000000002,-58.07423695017399
30.59,-58.04291612580197
30.6,-58.01133233921899
30.61,-57.97947847690281
30.62,-57.94734709714261
30.63,-57.91493017026191
30.64,-57.88221971999223
30.650000000000002,-57.84920750853694
30.66,-57.81588473165862
30.67,-57.7822423623817
30.68,-57.74827118272926
30.69,-57.71396154581676
30.7,-57.67930324653329
30.71,-57.644285882063706
30.72,-57.60889855243904
30.73,-57.57313003075737
30.740000000000002,-57.53696865099932
30.75,-57.500402185622356
30.76,-57.46341796442946
30.77,-57.426002686236636
30.78,-57.38814264375853
30.79,-57.3498235309553
30.8,-57.311030362857736
30.810000000000002,-57.27174748035971
30.82,-57.231958695856264
30.830000000000002,-57.191647091866706
30.84,-57.15079466599893
30.85,-57.109382988671875
30.86,-57.06739271125236
30.87,-57.02480352334314
30.88,-56.98159408089593
30.89,-56.93774228866623
30.900000000000002,-56.89322497597985
30.91,-56.84801753258101
30.92,-56.80209439619913
30.93,-56.7554287388905
30.94,-56.70799208529662
30.95,-56.65975477946196
30.96,-56.61068559401313
30.970000000000002,-56.56075177512727
30.98,-56.50991889334434
30.990000000000002,-56.45815067011541
31.0,-56.40540867366014
31.01,-56.35165282663762
31.02,-56.296838696714254
31.03,-56.24092283029996
31.04,-56.18385711734343
31.05,-56.12559058142969
31.060000000000002,-56.06607008981938
31.07,-56.005239042759435
31.080000000000002,-55.943037113091755
31.09,-55.879400751628474
31.1,-55.81426249575627
31.11,-55.74755021180122
31.12,-55.67918698771232
31.13,-55.60909170253732
31.14,-55.53717748145306
31.150000000000002,-55.463350607440844
31.16,-55.38751171167337
31.17,-55.30955632185035
31.18,-55.22937087597413
31.19,-55.14683217863695
31.2,-55.06181180983593
31.21,-54.97416814701382
31.220000000000002,-54.88375207345046
31.23,-54.79040086788024
31.240000000000002,-54.69394030559393
31.25,-54.594182002123475
31.26,-54.49092312574956
31.27,-54.38394298076234
31.28,-54.27300393546659
31.29,-54.157846936874975
31.3,-54.03819214905955
31.310000000000002,-53.91373284827964
31.32,-53.78413788572531
31.330000000000002,-53.649043940869
31.34,-53.508053812038064
31.35,-53.36073359898357
31.36,-53.20660696689182
31.37,-53.0451508873065
31.38,-52.87579013320882
31.39,-52.69789073651469
31.400000000000002,-52.510751868965144
31.41,-52.31359857144217
31.42,-52.10557128528153
31.43,-51.88571627163552
31.44,-51.65297100715499
31.45,-51.40615131321065
31.46,-51.14393387455827
31.470000000000002,-50.86483680110863
31.48,-50.56719789333142
31.490000000000002,-50.24914723175191
31.5,-49.90858212025229
31.51,-49.54312531538162
31.52,-49.1500927476115
31.53,-48.7264465303513
31.54,-48.26873982979306
31.55,-47.77306374153612
31.560000000000002,-47.2349784442681
31.57,-46.649441921831844
31.580000000000002,-46.01073038029155
31.59,-45.3123551508617
31.6,-44.5469784318712
31.61,-43.70633481756908
31.62,-42.78116766711517
31.63,-41.76119644235001
31.64,-40.6351353495276
31.650000000000002,-39.39080114561227
31.66,-38.015350647546356
31.67,-36.495686615588404
31.68,-34.8191477023237
31.69,-32.97448679199583
31.7,-30.953256132637204
31.71,-28.751595774785855
31.720000000000002,-26.372356629944658
31.73,-23.827340747380735
31.740000000000002,-21.139222150725974
31.75,-18.34251309276966
31.76,-15.482914937362079
31.77,-12.61462859041781
31.78,-9.795798661060756
31.79,-7.0829448149661225
31.8,-4.525644654574567
31.810000000000002,-2.162656209979115
31.82,-0.020095686151275063
31.830000000000002,1.8883717493055452
31.84,3.559879898297944
31.85,4.999960749824049
31.86,6.220014006883305
31.87,7.23504805753811
31.88,8.06187970778979
31.89,8.71782127982308
31.900000000000002,9.219800823315147
31.91,9.583823634276092
31.92,9.824683016653013
31.93,9.955841544406685
31.94,9.989420633588926
31.95,9.93625829534271
31.96,9.80600031197656
31.970000000000002,9.607208483445712
31.98,9.347471057580467
31.990000000000002,9.03351137839792
32.0,8.6712875357588
32.01,8.26608370537265
32.02,7.8225915740166885
32.03,7.344982817645787
32.04,6.836972119448498
32.05,6.301873013034523
32.06,5.742646017538016
32.07,5.161941064147288
32.08,4.562134422302375
32.09,3.945360626687125
32.1,3.313540674917305
32.11,2.6684064762069233
32.12,2.011522345432639
32.13,1.3443037595214085
32.14,0.6680339142738743
32.15,-0.016121795292478286
32.160000000000004,-0.7071029881442569
32.17,-1.4039430372031179
32.18,-2.105759134252097
32.19,-2.8117433414873876
32.2,-3.5211550562818035
32.21,-4.233313871464758
32.22,-4.9475935322711795
32.230000000000004,-5.6634164627826875
32.24,-6.380248953420901
32.25,-7.09759681113275
32.26,-7.815001496081228
32.27,-8.532036732028539
32.28,-9.248305502454652
32.29,-9.963437348504424
32.3,-10.677085954434318
32.31,-11.388927030653052
32.32,-12.098656462265877
32.33,-12.805988674805928
32.34,-13.510655199532504
32.35,-14.212403426681764
32.36,-14.910995587196862
32.37,-15.60620783471131
32.38,-16.297829526143143
32.39,-16.98566262334476
32.4,-17.669521185247525
32.410000000000004,-18.349231047415252
32.42,-19.024629622636628
32.43,-19.695565725070693
32.44,-20.361899611946782
32.45,-21.023502880718357
32.46,-21.680258823633054
32.47,-22.332062265681433
32.480000000000004,-22.978820217653833
32.49,-23.62045185808281
32.5,-24.256889036677574
32.51,-24.8880764943806
32.52,-25.513972241581197
32.53,-26.134547993438577
32.54,-26.74978961619864
32.55,-27.359697353985503
32.56,-27.964286069208537
32.57,-28.563585128473665
32.58,-29.157639676444532
32.59,-29.746510761350518
32.6,-30.330274308660183
32.61,-30.909022189100565
32.62,-31.4828620188933
32.63,-32.051917185580166
32.64,-32.61632682818832
32.65,-33.176245625734694
32.660000000000004,-33.73184381962971
32.67,-34.28330639098495
32.68,-34.830833577114255
32.69,-35.37463967016616
32.7,-35.9149525558569
32.71,-36.452013449615286
32.72,-36.986076746046976
32.730000000000004,-37.517409108237665
32.74,-38.04628740096789
32.75,-38.5730006039588
32.76,-39.097845211110844
32.77,-39.6211249823844
32.78,-40.14315424896086
32.79,-40.66424966757333
32.8,-41.184731639114666
32.81,-41.704922409610894
32.82,-42.225144339971315
32.83,-42.74571745604434
32.84,-43.26695619653503
32.85,-43.789164771963684
32.86,-44.312634079306
32.87,-44.83763911366395
32.88,-45.36443309423678
32.89,-45.89324278309381
32.9,-46.424261161080416
32.910000000000004,-46.95764348059927
32.92,-47.49349713788038
32.93,-48.03187526604532
32.94,-48.5727688092186
32.95,-49.116097639452825
32.96,-49.66170010226375
32.97,-50.209324672098276
32.980000000000004,-50.75862051894255
32.99,-51.30912806490188
33.0,-51.8602711430435
33.01,-52.41135048998057
33.02,-52.96153922960106
33.03,-53.50987978550457
33.04,-54.05528670004166
33.05,-54.59654943625765
33.06,-55.13234100420718
