time,m channel,h channel,n channel
98.5,0.11228064430911713,0.12098012598540325,0.6417546715872633
98.51,0.1124971675658421,0.12162740774326901,0.6408996301284335
98.52,0.11271691465099243,0.12227146169803081,0.640049133238172
98.53,0.11293969451741312,0.12291229596153372,0.639203163842023
98.54,0.11316532751065037,0.12354991868230031,0.6383617048760474
98.55,0.11339364528387078,0.12418433804538127,0.637524739287275
98.56,0.11362448707518043,0.12481556225223571,0.6366922500491092
98.57000000000001,0.11385770593635544,0.1254435995543112,0.63586422013545
98.58,0.114093158344131,0.12606845819785475,0.6350406325633898
98.59,0.1143307145064549,0.1266901464782782,0.6342214703511097
98.60000000000001,0.11457024824521976,0.1273086726859817,0.6334067165600611
98.61,0.11481164284682657,0.12792404513805536,0.6325963542701961
98.62,0.11505478790164413,0.12853627215967858,0.6317903665947486
98.63,0.11529957868735843,0.12914536208115232,0.6309887366824951
98.64,0.11554591818814657,0.1297513232507038,0.630191447707445
98.65,0.11579371289520239,0.13035416401062336,0.6293984828876851
98.66,0.11604287730411798,0.1309538927191437,0.6286098254686114
98.67,0.11629332829300629,0.13155051771403892,0.6278254587522015
98.68,0.11654499062923562,0.132144047356176,0.627045366061118
98.69,0.11679779154049529,0.1327344900196535,0.6262695307370989
98.7,0.11705165741869482,0.1333218546490715,0.6254979349903149
98.71000000000001,0.11730652592906325,0.13390614941229234,0.6247305626260496
98.72,0.1175623455247404,0.13448738147437675,0.6239673994626689
98.73,0.11781905829240137,0.13506555926704109,0.6232084288365162
98.74000000000001,0.11807660582258847,0.1356406917521339,0.6224536330645705
98.75,0.1183349368507978,0.1362127873395046,0.6217029955811948
98.76,0.11859400445369671,0.13678185427262315,0.6209565001784882
98.77,0.11885376463334744,0.1373479007834439,0.6202141306993819
98.78,0.11911417579577463,0.13791093511668506,0.6194758709826674
98.79,0.11937519891463884,0.13847096551839602,0.6187417048861676
98.8,0.11963679689002175,0.1390280002260616,0.6180116163023455
98.81,0.1198989349569158,0.13958204746155375,0.6172855891747954
98.82000000000001,0.12016158049836166,0.14013311542778456,0.6165636075025787
98.83,0.12042470291985571,0.1406812123083041,0.6158456553405749
98.84,0.12068827553894942,0.1412263462423699,0.615131716863114
98.85000000000001,0.12095226822180499,0.14176852540765972,0.6144217761402616
98.86,0.12121665891820187,0.14230775788527333,0.6137158175007459
98.87,0.12148141997937588,0.1428440518236018,0.6130138250932504
98.88,0.12174653282022811,0.1433774152498092,0.6123157833825303
98.89,0.12201197373528333,0.14390785625825195,0.6116216766570174
98.9,0.12227772419445862,0.14443538286408347,0.6109314894044025
98.91,0.12254376516100132,0.14496000308950246,0.6102452060942102
98.92,0.1228100820292772,0.14548172485966485,0.6095628114215349
98.93,0.12307665614240626,0.14600055618835858,0.6088842898754109
98.94,0.12334347271448713,0.1465165050170556,0.608209626118473
98.95,0.1236105168482689,0.1470295792348166,0.6075388049132373
98.96000000000001,0.12387777741640783,0.1475397867120897,0.6068718110918039
98.97,0.12414524457278057,0.1480471352790367,0.6062086295752853
98.98,0.1244129040358669,0.1485516327735111,0.6055492452243594
98.99000000000001,0.12468074752151122,0.1490532869684982,0.6048936430822347
99.0,0.12494876750779957,0.14955210560874202,0.6042418082523
99.01,0.12521695313681158,0.15004809643514253,0.6035937258075253
99.02,0.12548529668166636,0.15054126714575444,0.6029493809340362
99.03,0.12575379177331653,0.15103162540635973,0.6023087588918936
99.04,0.12602243083096776,0.15151917885730323,0.6016718449754492
99.05,0.12629120733878005,0.15200393511009966,0.6010386245430732
99.06,0.12656011595255354,0.15248590174743357,0.6004090830182248
99.07000000000001,0.1268291512685179,0.1529650863100663,0.5997832058996714
99.08,0.127098308509625,0.15344149631098325,0.5991609787439821
99.09,0.12736758370608867,0.15391513924224542,0.5985423871555263
99.10000000000001,0.12763697329327137,0.15438602255978087,0.5979274168084667
99.11,0.12790647351294276,0.1548541536616105,0.5973160534746151
99.12,0.12817608197698938,0.15531953994513117,0.5967082829483576
99.13,0.12844579653399762,0.15578218876559233,0.5961040911010747
99.14,0.12871561495864095,0.15624210743843245,0.5955034638738368
99.15,0.12898553521393885,0.15669930324280562,0.5949063872746632
99.16,0.12925555653414003,0.1571537834361687,0.5943128473671644
99.17,0.12952567824852163,0.15760555523844183,0.5937228302828722
99.18,0.12979589882471002,0.15805462581827148,0.5931363222245476
99.19,0.1300662183759405,0.1585010023284372,0.5925533094528737
99.2,0.13033663706217483,0.1589446918832766,0.5919737782949365
99.21000000000001,0.13060715509186127,0.1593857015623808,0.5913977151408523
99.22,0.1308777724788611,0.15982403841121715,0.590825106441339
99.23,0.13114849016234637,0.16025970944132667,0.5902559387160901
99.24000000000001,0.13141930905940669,0.16069272162092413,0.5896901985539915
99.25,0.13169023028091797,0.16112308187419913,0.589127872615319
99.26,0.13196125529610878,0.1615507971031885,0.5885689476156947
99.27,0.13223238563334697,0.16197587417384476,0.5880134103347104
99.28,0.13250362300769983,0.16239831991801743,0.5874612476153971
99.29,0.13277496949678383,0.16281814112725854,0.5869124463705983
99.3,0.13304642722386262,0.16323534455632774,0.5863669935772804
99.31,0.13331799853840684,0.163649936924806,0.5858248762770424
99.32000000000001,0.13358968604991758,0.16406192491806942,0.5852860815757043
99.33,0.133861492342371,0.16447131519723007,0.5847505966046204
99.34,0.13413342082776453,0.1648781142765169,0.5842184087608201
99.35000000000001,0.1344054742382568,0.16528232880587632,0.5836895052071535
99.36,0.13467765579448607,0.16568396526969995,0.5831638733977914
99.37,0.13494996893189332,0.1660830301692588,0.582641500753386
99.38,0.13522241714702674,0.16647952996173865,0.5821223747732724
99.39,0.13549500413733845,0.1668734710046253,0.5816064831338377
99.4,0.13576773329911074,0.1672648597938375,0.5810938132659494
99.41,0.13604060891383762,0.16765370256321638,0.5805843530446181
99.42,0.13631363490715645,0.16804000564470842,0.5800780901802016
99.43,0.13658681508257695,0.16842377540194184,0.5795750123301471
99.44,0.13686015444438657,0.16880501785290924,0.5790751077339051
99.45,0.1371336567880619,0.1691837393657,0.5785783640411409
99.46000000000001,0.13740732694892743,0.16955994597935162,0.5780847694578286
99.47,0.13768116976094225,0.16993364373335462,0.5775943121891755
99.48,0.13795518938791687,0.17030483888915252,0.5771069800645039
99.49000000000001,0.13822939105142212,0.17067353734570573,0.5766227615177288
99.5,0.1385037799768595,0.17103974500064578,0.576141644984969
99.51,0.13877836061913923,0.1714034680190329,0.5756636184587972
99.52,0.13905313857656376,0.17176471216476236,0.575188670587999
99.53,0.139328119457197,0.1721234831982926,0.5747167900269512
99.54,0.13960330804906726,0.17247978716907625,0.5742479649600002
99.55,0.1398787102130564,0.17283362971806265,0.5737821842350834
99.56,0.14015433182379886,0.17318501648077314,0.5733194367089521
99.57000000000001,0.14043017802270358,0.17353395338226726,0.5728597107682734
99.58,0.14070625540353426,0.173880445753531,0.5724029957489192
99.59,0.14098257018688864,0.17422449907967627,0.5719492807415675
99.60000000000001,0.14125912752351616,0.1745661192876758,0.5714985541339509
99.61,0.14153593314748378,0.17490531206358356,0.5710508046970734
99.62,0.1418129937582551,0.17524208268740848,0.570606021838304
99.63,0.14209031700949923,0.1755764360378179,0.5701641955940052
99.64,0.14236790790068835,0.17590837810983875,0.5697253142509504
99.65,0.14264577255144525,0.17623791442735995,0.569289366834293
99.66,0.14292391753689224,0.17656505031800807,0.568856342671866
99.67,0.14320235190803096,0.1768897900426256,0.568426232736719
99.68,0.14348108069863913,0.17721213959296123,0.5679990253324625
99.69,0.14376011045653667,0.17753210430840577,0.5675747097687867
99.7,0.14403944772954458,0.17784968952835137,0.56715327535538
99.71000000000001,0.14431910302523518,0.17816489887249584,0.566734714000332
99.72,0.14459908046147557,0.17847773873554185,0.5663190134187914
99.73,0.14487938807682274,0.17878821380946514,0.5659061638986714
99.74000000000001,0.1451600326802962,0.1790963293202193,0.5654961549210622
99.75,0.14544102315307536,0.17940208957850937,0.5650889773200599
99.76,0.1457223668592536,0.17970549956655016,0.5646846209398152
99.77,0.1460040710838067,0.18000656430235706,0.5642830755731989
99.78,0.14628614371092538,0.18030528853986807,0.5638843314045917
99.79,0.14656859279883064,0.1806016769569082,0.5634883787323423
99.8,0.1468514264985145,0.18089573421150557,0.5630952078133538
99.81,0.14713465322500136,0.18118746482320602,0.5627048091906202
99.82000000000001,0.147418281545281,0.18147687325073486,0.5623171734789019
99.83,0.14770232019146418,0.18176396388288035,0.5619322913898851
99.84,0.14798677803742902,0.18204874104693802,0.5615501537233183
99.85000000000001,0.14827166273241724,0.18233120960264942,0.5611707503861332
99.86,0.14855698391600747,0.18261137354473272,0.5607940727003384
99.87,0.14884275069239178,0.18288923710075553,0.560420111589905
99.88,0.1491289723018368,0.1831648044392629,0.5600488580627855
99.89,0.14941565802728501,0.18343807971316387,0.5596803031348853
99.9,0.14970281671631502,0.18370906728176475,0.5593144374409679
99.91,0.14999045819207854,0.18397777105542462,0.5589512523830866
99.92,0.15027859207017857,0.184244195045089,0.558590739167578
99.93,0.1505672280834397,0.18450834321143814,0.5582328890694138
99.94,0.15085637617815495,0.1847702194516934,0.5578776934292254
99.95,0.15114604662498943,0.18502982758441286,0.5575251436498736
99.96000000000001,0.15143624943481138,0.18528717142957885,0.5571752312145086
99.97,0.1517269949017446,0.1855422547341466,0.5568279476697826
99.98,0.15201829344729673,0.18579508119341553,0.5564832846306663
99.99000000000001,0.15231015614103077,0.18604565431381606,0.5561412339192657
100.0,0.15260259432224466,0.1862939775126086,0.5558017874639581
100.01,0.1528956184218436,0.18654005442835092,0.5554649369852981
100.02,0.15318923954152225,0.18678388850474067,0.5551306744170365
100.03,0.15348346892453102,0.18702548313008535,0.5547989917650206
100.04,0.1537783179556732,0.1872648416373001,0.5544698811071973
100.05,0.15407379816130615,0.18750196730390845,0.5541433345936119
100.06,0.15436992262691504,0.18773686299667366,0.5538193447642786
100.07000000000001,0.15466670334835714,0.18796953183561044,0.5534979039552347
100.08,0.1549641520318877,0.18819997699342764,0.5531790044779347
100.09,0.155262281047671,0.18842820145649553,0.5528626388330611
100.10000000000001,0.1555611029299935,0.18865420815013406,0.5525487995984567
100.11,0.1558606303772651,0.18887799993861384,0.5522374794291235
100.12,0.15616087625202055,0.18909957962515708,0.5519286710572212
100.13,0.156461855389237,0.1893189495455563,0.5516223675886855
100.14,0.15676358050046932,0.18953611248863,0.5513185618313885
100.15,0.15706606519736008,0.1897510710167554,0.5510172467910803
100.16,0.15736932337230977,0.1899638276050492,0.5507184155698022
100.17,0.15767336911699428,0.19017438465968037,0.5504220613525189
100.18,0.15797821738523685,0.1903827443943306,0.5501281774841197
100.19,0.15828388339925817,0.19058890894084998,0.5498367574004484
100.2,0.15859038161439443,0.19079288054220178,0.5495477945080438
100.21000000000001,0.15889772720993,0.19099466127461734,0.549261282357317
100.22,0.1592059355929933,0.1911942531400548,0.548977214584922
100.23,0.15951502243772564,0.19139165805831695,0.5486955849189339
100.24000000000001,0.1598250050950742,0.19158687758329618,0.5484163873652526
100.25,0.16013589913285367,0.1917799135993657,0.5481396157501325
100.26,0.16044772113806136,0.19197076775735208,0.5478652640906999
100.27,0.16076048795317377,0.19215944162824522,0.5475933264939805
100.28,0.16107421667615046,0.19234593670320024,0.5473237971568957
100.29,0.1613889256588592,0.1925302541916256,0.5470566705113187
100.3,0.1617046331610588,0.19271239529338605,0.5467919410285221
100.31,0.16202135685627303,0.1928923612987309,0.5465296031473891
100.32000000000001,0.1623391152247351,0.1930701533065986,0.5462696514767846
100.33,0.16265792703727672,0.19324577232899018,0.5460120807205736
100.34,0.1629778113853048,0.19341921928680514,0.5457568856807149
100.35000000000001,0.16329878857241453,0.193590494881921,0.5455040613523257
100.36,0.16362087908487746,0.19375959969301532,0.5452536028521348
100.37,0.16394410342360888,0.19392653424700165,0.5450055053659266
100.38,0.1642684824679636,0.1940912989858588,0.5447597641734075
100.39,0.16459403771361272,0.19425389420049077,0.5445163747036045
100.4,0.16492079093828793,0.19441432011962734,0.5442753324522874
100.41,0.16524876469590366,0.19457257675705436,0.5440366331264364
100.42,0.16557798138595722,0.1947286641759288,0.5438002723857535
100.43,0.16590846445544977,0.19488258215959284,0.5435662461666553
100.44,0.16624023748530176,0.19503433046358082,0.5433345504327971
100.45,0.166573324489634,0.19518390873033745,0.5431051812597958
100.46000000000001,0.1669077512688546,0.19533131615711025,0.5428781351576678
100.47,0.16724354202329345,0.195476552340397,0.5426534082466554
100.48,0.16758072216421196,0.19561961656996874,0.5424309969484963
100.49000000000001,0.16791931837020377,0.1957605078424091,0.5422108979607353
100.5,0.16825935772882825,0.19589922503671453,0.5419931081027185
100.51,0.16860086792893586,0.19603576687542337,0.5417776243494236
100.52,0.16894387718333792,0.1961701319810913,0.5415644437557288
100.53,0.16928841434698444,0.1963023188220496,0.5413535635233742
100.54,0.16963450920426082,0.1964323256128863,0.5411449811145466
100.55,0.16998219202269382,0.1965601504789444,0.5409386940591784
100.56,0.1703314936174162,0.19668579143957773,0.540734699971265
100.57000000000001,0.17068244563432028,0.1968092462748612,0.5405329967185986
100.58,0.17103508040412338,0.19693051262507805,0.5403335822865811
100.59,0.1713894313931397,0.19704958790295013,0.5401364548516109
100.60000000000001,0.17174553222061867,0.19716646944020533,0.5399416126919188
100.61,0.17210341742706184,0.1972811543714785,0.5397490542597704
100.62,0.17246312388859647,0.19739363936421733,0.5395587784077467
100.63,0.17282468727773218,0.19750392127778496,0.5393707838502804
100.64,0.17318814470973626,0.19761199667063437,0.5391850695662767
100.65,0.1735535340674508,0.1977178619260439,0.5390016346963925
100.66,0.17392089672175212,0.19782151274193205,0.5388204789571643
100.67,0.1742902718219863,0.19792294520161144,0.5386416017718537
100.68,0.17466170034733294,0.19802215501400777,0.5384650028871791
100.69,0.17503522420376083,0.19811913768301448,0.5382906822358462
100.7,0.17541088847599928,0.19821388811006319,0.538118640252403
100.71000000000001,0.1757887372576119,0.19830640133099695,0.5379488772873372
100.72,0.17616881603829615,0.1983966720942073,0.5377813939425076
100.73,0.17655117240981574,0.19848469474042008,0.537616191164975
100.74000000000001,0.17693585543372317,0.1985704633119755,0.5374532701610604
100.75,0.1773229142358734,0.1986539717942926,0.5372926322070213
100.76,0.1777123998079293,0.19873521380590045,0.5371342788921871
100.77,0.17810436597989265,0.19881418242837656,0.5369782122529415
100.78,0.17849886599405407,0.19889087080207385,0.5368244343040972
100.79,0.17889595503406552,0.1989652716863612,0.5366729473848303
100.8,0.17929569142687016,0.19903737725769094,0.5365237543194091
100.81,0.1796981338388711,0.1991071795863298,0.5363768580392996
100.82000000000001,0.18010334212774373,0.19917467049152554,0.5362322616979718
100.83,0.1805113788848907,0.19923984128033806,0.536089968878564
100.84,0.18092230948465485,0.19930268273965168,0.5359499836004359
100.85000000000001,0.1813361988817881,0.1993631856770991,0.5358123098882804
100.86,0.18175311457733143,0.19942134042048865,0.5356769521708777
100.87,0.1821731292527106,0.19947713638551332,0.5355439156257326
100.88,0.18259631375812285,0.19953056323409493,0.5354132052557794
100.89,0.1830227420447219,0.19958161005956968,0.5352848265388553
100.9,0.18345249167928823,0.19963026530067374,0.5351587854967709
100.91,0.18388564250233355,0.19967651696400396,0.5350350885175907
100.92,0.18432227558956715,0.19972035279632408,0.5349137422179834
100.93,0.18476247691075132,0.19976175969724397,0.5347947539124213
100.94,0.1852063330977114,0.19980072438737262,0.5346781310794024
100.95,0.18565393434686983,0.1998372329486062,0.5345638817288708
100.96000000000001,0.18610537476055342,0.19987127076362732,0.5344520144508256
100.97,0.18656074978240336,0.19990282293876566,0.5343425380766951
100.98,0.18702015960302257,0.19993187374742136,0.5342354621253874
100.99000000000001,0.1874837073448013,0.1999584069249534,0.5341307965668384
101.0,0.18795149845925932,0.1999824057667259,0.5340285517433492
101.01,0.18842364456458327,0.20000385253887595,0.533928738841785
101.02,0.1889002589827978,0.20002272915237754,0.5338313693535757
101.03,0.18938146010749965,0.20003901663891824,0.5337364554948909
101.04,0.18986737038996734,0.20005269531284842,0.5336440100767448
101.05,0.1903581167673477,0.20006374471054822,0.533554046553867
101.06,0.19085383108117218,0.20007214352679611,0.5334665790758906
101.07000000000001,0.19135464967939414,0.20007786967672397,0.5333816224367803
101.08,0.19186071447764055,0.20008090012250515,0.5332991922162565
101.09,0.19237217154459604,0.2000812111186718,0.5332193045770465
101.10000000000001,0.19288917323019777,0.20007877785708433,0.533141976556626
101.11,0.19341187794934625,0.20007357450617164,0.5330672260341961
101.12,0.19394045051954711,0.20006557415851128,0.5329950717732069
101.13,0.19447506187455327,0.2000547488901272,0.532925533370768
101.14,0.1950158898555185,0.20004106963196036,0.5328586313630317
101.15,0.19556311952141417,0.20002450612730868,0.5327943872588998
101.16,0.19611694355675788,0.2000050268702208,0.5327328235898158
101.17,0.19667756101513195,0.19998259929515708,0.5326739637565964
101.18,0.1972451823705434,0.19995718902353413,0.5326178326376678
101.19,0.1978200224789565,0.1999287609109641,0.5325644557437625
101.2,0.19840230991398308,0.19989727767175866,0.5325138603271006
101.21000000000001,0.1989922795816965,0.19986270096112166,0.5324660745092187
101.22,0.19959017775011745,0.19982499064491893,0.5324211278689999
101.23,0.2001962631086435,0.19978410464548535,0.5323790515668658
101.24000000000001,0.2008108018601463,0.19973999965359998,0.532339877771627
101.25,0.20143407820835155,0.1996926296254278,0.5323036408702588
101.26,0.20206638196637716,0.19964194754986297,0.5322703760454671
101.27,0.2027080235996341,0.1995879033135078,0.5322401209941365
101.28,0.2033593221737263,0.19953044540722428,0.5322129145536946
101.29,0.2040206129027189,0.1994695198617933,0.5321887975588487
101.3,0.2046922496547713,0.1994050698955044,0.532167813125263
101.31,0.2053746015639271,0.19933703640423403,0.5321500062552039
101.32000000000001,0.20606805609260206,0.19926535752641608,0.5321354241876753
101.33,0.20677302099096972,0.19918996836599975,0.5321241166209068
101.34,0.2074899216598354,0.19911080136514858,0.5321161354128241
101.35000000000001,0.20821920900821747,0.1990277852241945,0.5321115354499242
101.36,0.2089613517097568,0.19894084596560552,0.5321103737912517
101.37,0.2097168473848487,0.19884990542793093,0.5321127108801906
101.38,0.21048621790006655,0.1987548818759629,0.532118610053038
101.39,0.21127001346504617,0.19865568945332884,0.5321281379793732
101.4,0.2120688142739249,0.19855223797748758,0.5321413648268792
101.41,0.21288323251124472,0.1984444326744981,0.5321583644744181
101.42,0.21371391396426728,0.1983321739627447,0.532179214685712
101.43,0.21456154100824656,0.19821535705939242,0.5322039974254698
101.44,0.2154268348509726,0.19809387168393408,0.5322327990974604
101.45,0.2163105584477792,0.19796760168120708,0.5322657108468113
101.46000000000001,0.2172135199657178,0.1978364245634527,0.5323028289275502
101.47,0.21813657612156828,0.1977002110783176,0.5323442550490616
101.48,0.2190806352874968,0.19755882481136064,0.5323900966946487
101.49000000000001,0.22004666175783924,0.19741212163579422,0.5324404675625459
101.5,0.22103568002165472,0.19725994916253248,0.5324954880063694
101.51,0.22204877936135475,0.19710214615093,0.5325552855068394
101.52,0.2230871191615738,0.19693854183322584,0.5326199952127614
101.53,0.2241519346977013,0.19676895517828008,0.5326897605293925
101.54,0.22524454362368473,0.19659319406974976,0.5327647337755017
101.55,0.22636635255849827,0.1964110544738911,0.5328450768486388
101.56,0.22751886441895608,0.19622231951353278,0.5329309619639078
101.57000000000001,0.22870368684452363,0.19602675841274003,0.5330225724963606
101.58,0.22992254074059265,0.1958241254263821,0.5331201038345645
101.59,0.23117727071804392,0.1956141585348017,0.5332237644212068
101.60000000000001,0.23246985839314602,0.19539657778737962,0.5333337770722848
101.61,0.23380243348229768,0.1951710839289158,0.5334503800693395
101.62,0.23517728698617846,0.19493735675338675,0.5335738284693919
101.63,0.23659688667255105,0.1946950531893197,0.5337043956253709
101.64,0.23806389457165925,0.194443805144197,0.5338423748977258
101.65,0.23958118613745735,0.19418321713750647,0.5339880815330159
101.66,0.2411518714704508,0.19391286367600383,0.5341418547441055
101.67,0.24277931934039082,0.19363228630696525,0.5343040600442971
101.68,0.24446718403656562,0.1933409903184691,0.5344750918590923
101.69,0.24621943570213736,0.19303844101275885,0.5346553764735696
101.7,0.24804039106644,0.19272405993700317,0.534845375011397
101.71000000000001,0.24993475559809228,0.19239721970559928,0.5350455875252806
101.72,0.25190767016528964,0.1920572382758242,0.5352565575170818
101.73,0.2539647561439723,0.1917033733988374,0.5354788763161166
101.74000000000001,0.2561121674381691,0.19133481623224782,0.5357131881190542
101.75,0.2583566548823657,0.1909506834383713,0.5359601962250025
101.76,0.2607056403982307,0.19055000806736141,0.5362206702315848
101.77,0.26316729895467966,0.19013172946200313,0.5364954540118486
101.78,0.26575065074337884,0.18969468188219643,0.5367854747115303
101.79,0.2684656673889004,0.18923758138720867,0.5370917531422837
101.8,0.27132339423133456,0.18875901073861753,0.5374154157818399
101.81,0.2743360907472593,0.18825740202105723,0.537757708636169
101.82000000000001,0.2775173935699671,0.18773101642517895,0.5381200134524693
101.83,0.28088249930713344,0.18717792160680752,0.5385038660134205
101.84,0.2844483760839478,0.18659596550360835,0.5389109774855657
101.85000000000001,0.28823401196418214,0.18598274559709094,0.5393432597983648
101.86,0.29226069263128024,0.18533557478564608,0.5398028543443256
101.87,0.2965523238138587,0.18465144201311687,0.5402921658025168
101.88,0.3011358080743085,0.1839269668137668,0.5408139023820406
101.89,0.3060414466544744,0.18315835188680962,0.5413711197976232
101.9,0.3113034302513639,0.18234132673763292,0.5419672761489222
101.91,0.31696036359559254,0.1814710905273953,0.5426062927867867
101.92,0.32305588169252164,0.18054224968287716,0.5432926285610769
101.93,0.32963926979916136,0.17954876396909378,0.5440313591463367
101.94,0.33676614310692077,0.17848390051164728,0.5448282700985514
101.95,0.3444991497611914,0.17734020798186326,0.5456899625452618
101.96000000000001,0.35290861052102823,0.17610953648043465,0.5466239675892457
101.97,0.3620729933082711,0.17478312570616786,0.5476388614507401
101.98,0.372079235223789,0.17335179237326118,0.5487443957327227
101.99000000000001,0.383022464188813,0.17180627921769237,0.549951598459759
102.0,0.3950050798913441,0.17013779987688665,0.5512728605681818
102.01,0.40813466951849786,0.1683388271097677,0.552721962984515
102.02,0.4225203060291141,0.16640412624249828,0.5543140148189157
102.03,0.43826673324361465,0.1643319361111301,0.5560652553921364
102.04,0.45546584090996795,0.1621251303941414,0.557992664993819
102.05,0.47418523302128995,0.15979203210272278,0.5601133321684899
102.06,0.49445415302902335,0.1573465436248962,0.5624435417768331
102.07000000000001,0.5162480214603978,0.15480735442682445,0.564997592039905
102.08,0.5394741205246592,0.15219627225168778,0.5677864256903474
102.09,0.5639620561754003,0.14953605630234634,0.5708162534077111
102.10000000000001,0.5894626946976597,0.1468483153023235,0.5740874126537107
102.11,0.6156582182341499,0.1441519629772382,0.5775937324018284
102.12,0.6421829050251375,0.14146244911349762,0.5813225740424218
102.13,0.6686512683859278,0.13879168978226733,0.5852555702507987
102.14,0.6946880304371642,0.13614845410322898,0.5893699082032549
102.15,0.7199543599409153,0.13353894974777536,0.5936398942212225
102.16,0.7441665649464132,0.13096742357414187,0.5980385261376294
102.17,0.767105844821728,0.12843668031237646,0.6025388585609109
102.18,0.7886199089465612,0.12594849074720404,0.6071150508696249
102.19,0.8086184797829573,0.12350389491960449,0.611743074934069
102.2,0.8270650230821587,0.12110341967255692,0.6164011188721374
102.21000000000001,0.8439667933268752,0.11874723212042552,0.6210697530255993
102.22,0.8593647177902719,0.11643524694871311,0.6257319271120468
102.23,0.8733240713138866,0.11416720144731102,0.6303728576279645
102.24000000000001,0.8859264752114278,0.11194270798425489,0.634979856737239
102.25,0.8972633049996677,0.1097612913497633,0.6395421283827463
102.26,0.9074305672850962,0.10762241509203764,0.6440505614475732
102.27,0.916525010934418,0.10552550064030702,0.6484975276025748
102.28,0.9246413297335206,0.10346994111319671,0.652876693980178
102.29,0.9318702226690123,0.10145511151155318,0.6571828530291279
102.3,0.9382971543588497,0.09948037623790291,0.6614117711681111
102.31,0.9440016255529063,0.09754509472143282,0.6655600551253086
102.32000000000001,0.9490568372067022,0.09564862567853283,0.6696250354505865
102.33,0.9535296338778704,0.09379033035169661,0.6736046645077292
102.34,0.957480646150183,0.09196957497821497,0.6774974283432779
102.35000000000001,0.9609645605562582,0.09018573267913099,0.6813022708404024
102.36,0.964030469799838,0.08843818493045824,0.6850185278118808
102.37,0.966722271179501,0.08672632270574769,0.6886458698239342
102.38,0.9690790859016631,0.08504954736233364,0.6921842526972725
102.39,0.9711356715005622,0.08340727131345328,0.6956338756125183
102.4,0.9729228300098516,0.08179891856419799,0.6989951439445237
102.41,0.9744677906295763,0.08022392511321937,0.7022686377273042
102.42,0.9757945737452157,0.07868173926458702,0.7054550838559973
102.43,0.976924323392943,0.07717182185469541,0.7085553323642009
102.44,0.977875608309361,0.0756936464143629,0.7115703361235441
102.45,0.9786647040664698,0.07424669928386386,0.7145011326011069
102.46000000000001,0.9793058389518543,0.07283047969793512,0.7173488286693757
102.47,0.9798114227233518,0.07144449978032562,0.720114587136648
102.48,0.9801922404266242,0.07008828459293838,0.7227996154055721
102.49000000000001,0.9804576379682369,0.06876137208290099,0.7254051552212811
102.5,0.9806156779062467,0.06746331304525471,0.7279324742030726
102.51,0.9806732810502129,0.06619367104981067,0.7303828583973736
102.52,0.9806363504485345,0.06495202236222031,0.7327576058981903
102.53,0.9805098820506696,0.06373795583279954,0.7350580213565584
102.54,0.9802980622430095,0.06255107277265322,0.7372854112740752
102.55,0.9800043535246843,0.06139098681628669,0.739441079995253
102.56,0.9796315701492557,0.06025732376354823,0.7415263263069898
102.57000000000001,0.9791819450704363,0.05914972140528742,0.743542440548937
102.58,0.9786571875847638,0.05806782933970261,0.7454907022306287
102.59,0.9780585372895981,0.05701130875451476,0.7473723779361618
102.60000000000001,0.9773868110902506,0.05597983219869164,0.7491887196026354
102.61,0.9766424400189744,0.054973083349288514,0.7509409633099453
102.62,0.9758255068812046,0.05399075674293437,0.752630328108244
102.63,0.9749357793620302,0.05303255749237655,0.7542580150930619
102.64,0.9739727386644057,0.05209820098262256,0.7558252067313312
102.65,0.9729356044037288,0.051187412548139834,0.7573330663934541
102.66,0.9718233572953864,0.05029992713122548,0.7587827380117029
102.67,0.9706347602204295,0.04943548891906752,0.7601753458386635
102.68,0.9693683774155769,0.04859385096075947,0.7615119943141043
102.69,0.9680225919221725,0.04777477476842734,0.7627937680243847
102.7,0.9665956217720721,0.046978029902551635,0.7640217317322344
102.71000000000001,0.96508553405363,0.04620339353262696,0.7651969305195776
102.72,0.9634902588853028,0.04545064998992958,0.7663203899297151
102.73,0.9618076026043751,0.044719590309311615,0.7673931161435701
102.74000000000001,0.960035260134218,0.0440100117615648,0.7684160961888182
102.75,0.958170826675395,0.04332171738181379,0.7693902981672693
102.76,0.9562118089524183,0.04265451549535388,0.7703166714909211
102.77,0.9541556359186668,0.042008219246891944,0.7711961471217488
102.78,0.9519996689768392,0.041382646140733434,0.772029637799123
102.79,0.9497412122909056,0.04077761758552608,0.7728180382586832
102.8,0.9473775221430077,0.040192958476547115,0.7735622254183772
102.81,0.9449058168216602,0.03962849676293244,0.7742630585805222
102.82000000000001,0.9423232847943739,0.039084063097116054,0.7749213795552753
102.83,0.9396270933585036,0.038559490503415464,0.775538012774996
102.84,0.9368143971755744,0.0380546140333314,0.7761137654210718
102.85000000000001,0.9338823452310577,0.037569270564807626,0.7766494274320195
102.86,0.9308280879780985,0.03710329860758584,0.7771457715228254
102.87,0.9276487838872585,0.036656538145858425,0.7776035531801521
102.88,0.9243416058430326,0.03622883050703893,0.7780235106333112
102.89,0.9209037446919929,0.03582001848347561,0.7784063646892596
102.9,0.9173324168386298,0.03542994608794863,0.7787528187732944
102.91,0.9136248619205223,0.03505845919830921,0.7790635584853361
102.92,0.9097783540256982,0.0347054049888895,0.7793392518127805
102.93,0.9057901940881976,0.034370632992373654,0.7795805485047754
